,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
2150597,2150597,2150597,57679706285_10158123884601286,2022-02-28 17:20:23,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2150981,2150981,2150981,122722584406614_5267083529970468,2022-02-28 17:21:34,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2160572,2160572,2160572,510912415739504_2116508685179861,2022-02-28 17:48:07,link,MSF assesses response as Ukraine conflict escalates,https://www.doctorswithoutborders.org/latest/msf-assesses-response-ukraine-conflict-escalates,www.doctorswithoutborders.org,doctorswithoutborders
2176745,2176745,2176745,100063588503625_384511673678446,2022-02-28 18:34:47,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2178739,2178739,2178739,258152294239012_4802598586461004,2022-02-28 18:41:07,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2193558,2193558,2193558,712343975550499_4836748246443364,2022-02-28 19:27:31,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2208358,2208358,2208358,89767472505_10161412972457506,2022-02-28 20:16:33,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2209591,2209591,2209591,280527932111_10160303830862112,2022-02-28 20:21:20,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2210192,2210192,2210192,100063530231675_375219297939075,2022-02-28 20:23:36,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2215534,2215534,2215534,530844740367198_4877027949082167,2022-02-28 20:42:05,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-statement-situation-ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2220800,2220800,2220800,95630977381_10158235221007382,2022-02-28 21:00:45,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2230228,2230228,2230228,544133496062759_1316021932207241,2022-02-28 21:32:29,photo,,https://www.doctorswithoutborders.org/what-we-do/where-we-work/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2262827,2262827,2262827,126340460797126_4704120133019113,2022-03-01 00:11:56,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2324916,2324916,2324916,2643530629109880_4642609102535346,2022-03-01 08:05:44,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-statement-situation-ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2396664,2396664,2396664,271200083005040_3816518571806489,2022-03-01 13:53:12,link,This is a re-share of a post,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2402663,2402663,2402663,38098732966_10158935939477967,2022-03-01 14:09:11,photo,,"https://donate.doctorswithoutborders.org/secure/monthly),",donate.doctorswithoutborders.org,doctorswithoutborders
2522872,2522872,2522872,810240459044236_4985491224852451,2022-03-01 20:06:37,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2526467,2526467,2526467,456054424580266_1856250681227293,2022-03-01 20:19:35,link,"Hyvää tarkoittava auttaja voi joutua itse pulaan kriisialueella: asiantuntijat neuvovat, miten ukrainalaisia voi nyt auttaa parhaiten",donate.doctorswithoutborders.org/secure/donate,,doctorswithoutborders
2547716,2547716,2547716,33110852384_10158485676552385,2022-03-01 21:37:05,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-mobilizes-response-ukraine-and-nearby-countries,www.doctorswithoutborders.org,doctorswithoutborders
2559485,2559485,2559485,100057974954001_439913101284518,2022-03-01 22:27:50,link,Welsh Government to provide £4m in financial and humanitarian aid to Ukraine | ITV News,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-mobilizes-response-ukraine-and-nearby-countries,www.doctorswithoutborders.org,doctorswithoutborders
2564432,2564432,2564432,143136595007_10166189123375008,2022-03-01 22:54:14,link,Preparing to Meet the Needs of People in Ukraine,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-statement-situation-ukraine?ms=ADD2202U2U22&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.FIELDUPDATESUKRAINERR_CKMSF-REM.FIELDUPDATESUKRAINERR-FBIG-NF-ALL-FBPAGEENG-BO-25t65P-Image-UKRAINERR.V1.SHRT.A-Purchase,www.doctorswithoutborders.org,doctorswithoutborders
2585421,2585421,2585421,180232258668928_7755736661118412,2022-03-02 00:48:14,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2609822,2609822,2609822,108794265901173_4912785932168625,2022-03-02 03:24:11,link,Preparing to Meet the Needs of People in Ukraine,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-assesses-response-ukraine-conflict-escalates,www.doctorswithoutborders.org,doctorswithoutborders
2619105,2619105,2619105,217551411705446_4717785448348664,2022-03-02 04:06:43,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-mobilizes-response-ukraine-and-nearby-countries,www.doctorswithoutborders.org,doctorswithoutborders
2630195,2630195,2630195,452641391425480_5102007666488806,2022-03-02 05:33:17,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-mobilizes-response-ukraine-and-nearby-countries,www.doctorswithoutborders.org,doctorswithoutborders
2816248,2816248,2816248,325743041336807_1079067399337697,2022-03-02 14:56:34,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-mobilizes-response-ukraine-and-nearby-countries,www.doctorswithoutborders.org,doctorswithoutborders
2861298,2861298,2861298,69185374794_10159558566994795,2022-03-02 16:52:22,photo,,https://www.doctorswithoutborders.org/,www.doctorswithoutborders.org,doctorswithoutborders
2910053,2910053,2910053,113320968736381_4964541096947653,2022-03-02 19:14:43,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
2921772,2921772,2921772,450250288384076_4813599368715791,2022-03-02 20:02:41,link,Preparing to Meet the Needs of People in Ukraine,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-statement-situation-ukraine?ms=ADD2202U2U22&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.FIELDUPDATESUKRAINERR_CKMSF-REM.FIELDUPDATESUKRAINERR-FBIG-NF-ALL-FBPAGEENG-BO-25t65P-Image-UKRAINERR.V1.SHRT.A-Purchase,www.doctorswithoutborders.org,doctorswithoutborders
2943307,2943307,2943307,33110852384_10158487650792385,2022-03-02 21:24:51,link,Moving forward: The future of COVID,https://www.doctorswithoutborders.org/take-action/attend-event/moving-forward-future-covid,www.doctorswithoutborders.org,doctorswithoutborders
2947566,2947566,2947566,100064810236299_324280576408948,2022-03-02 21:37:25,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-mobilizes-response-ukraine-and-nearby-countries,www.doctorswithoutborders.org,doctorswithoutborders
2967308,2967308,2967308,601656516698647_1824840004380286,2022-03-03 00:07:47,photo,,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-mobilizes-response-ukraine-and-nearby-countries,www.doctorswithoutborders.org,doctorswithoutborders
3002766,3002766,3002766,323506526414117_323537969744306,2022-03-03 04:15:55,photo,,www.doctorswithoutborders.org/what-we-do/countries/ukraine,,doctorswithoutborders
3161614,3161614,3161614,279923070891363_283736360510034,2022-03-03 12:09:34,link,United Help Ukraine – Helping People. Saving Lives.,https://www.doctorswithoutborders.org/.../countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3321368,3321368,3321368,13004209958_10151589899789959,2022-03-03 20:38:08,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3367734,3367734,3367734,100057511775411_415620763698313,2022-03-03 23:24:53,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3398049,3398049,3398049,100063495559115_384036433722872,2022-03-04 03:52:08,photo,,https://www.doctorswithoutborders.org/,www.doctorswithoutborders.org,doctorswithoutborders
3549983,3549983,3549983,95630977381_10158240364782382,2022-03-04 13:01:14,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3563923,3563923,3563923,133284253411829_7095935813813270,2022-03-04 14:14:55,link,Ukraine,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3581013,3581013,3581013,100066463339850_299593588932750,2022-03-04 14:55:43,link,"Parish collection for Ukrainians, in particular the soldiers – St. Michael the Archangel Ukrainian Catholic Church",https://www.doctorswithoutborders.org/.../msf-mobilizes...,www.doctorswithoutborders.org,doctorswithoutborders
3591257,3591257,3591257,216421425383192_1580338628991458,2022-03-04 15:18:48,link,This is a re-share of a post,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-statement-situation-ukraine?ms=ADD2202U2U22&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.FIELDUPDATESUKRAINERR_CKMSF-REM.FIELDUPDATESUKRAINERR-FBIG-NF-ALL-FBPAGEENG-BO-25t65P-Image-UKRAINERR.V1.SHRT.A-Purchase,www.doctorswithoutborders.org,doctorswithoutborders
3595096,3595096,3595096,2786592103687043340_272343910,2022-03-04 15:28:06,photo,,www.doctorswithoutborders.org,,doctorswithoutborders
3619374,3619374,3619374,760692567293709_5406285886067664,2022-03-04 16:25:46,link,Devastation in Ukraine: How the Red Cross is Helping,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/msf-assesses-response-ukraine-conflict-escalates,www.doctorswithoutborders.org,doctorswithoutborders
3619746,3619746,3619746,83466175101_10159510639135102,2022-03-04 16:26:38,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3625572,3625572,3625572,2786628602244484322_4756746012,2022-03-04 16:40:37,photo,,https://donate.doctorswithoutborders.org/secure/donate?_ga=2.89371026.887150206.1646346710-793728857.1646346710,donate.doctorswithoutborders.org,doctorswithoutborders
3652331,3652331,3652331,244878047047033_509010227300479,2022-03-04 17:48:16,photo,,https://donate.doctorswithoutborders.org/secure/donate?_ga=2.89371026.887150206.1646346710-793728857.1646346710,donate.doctorswithoutborders.org,doctorswithoutborders
3663629,3663629,3663629,132230790970_10159300492990971,2022-03-04 18:18:44,photo,,https://donate.doctorswithoutborders.org/secure/donate,donate.doctorswithoutborders.org,doctorswithoutborders
3702087,3702087,3702087,870182493143062_1922207371273897,2022-03-04 21:02:52,photo,,https://donate.doctorswithoutborders.org/secure/donate?_ga=2.218622108.46869594.1646362445-364333165.1646362445,donate.doctorswithoutborders.org,doctorswithoutborders
3738589,3738589,3738589,1822749321279940_3219995228222002,2022-03-06 00:24:14,video,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3746043,3746043,3746043,33110852384_10158493017717385,2022-03-06 01:21:47,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/ukraine-we-are-calling-respect-human-life,www.doctorswithoutborders.org,doctorswithoutborders
3749016,3749016,3749016,170220112997833_5144951882191273,2022-03-06 01:46:16,youtube,Jundo,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3757682,3757682,3757682,1420974411493074_3157978751125956,2022-03-06 02:54:12,link,Ukraine,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
3802296,3802296,3802296,367447656772034_1934797636703687,2022-03-06 08:20:00,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/ukraine-we-are-calling-respect-human-life,www.doctorswithoutborders.org,doctorswithoutborders
3816475,3816475,3816475,643614435681576_5115146311861677,2022-03-06 09:50:11,link,"Ukraine: ""We are calling for respect for human life""",https://www.doctorswithoutborders.org/what-we-do/news-stories/story/ukraine-we-are-calling-respect-human-life,www.doctorswithoutborders.org,doctorswithoutborders
3889401,3889401,3889401,126638707371198_4870490239652664,2022-03-06 14:32:56,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/ukraine-we-are-calling-respect-human-life,www.doctorswithoutborders.org,doctorswithoutborders
4115639,4115639,4115639,1559166767450371_5264965740203770,2022-03-07 14:41:40,photo,,https://donate.doctorswithoutborders.org/secure/donate,donate.doctorswithoutborders.org,doctorswithoutborders
4143659,4143659,4143659,100044795573777_492815745554940,2022-03-07 17:18:43,link,Ukraine,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4143742,4143742,4143742,527532551201161_975400186414393,2022-03-07 17:19:07,link,Ukraine,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4143774,4143774,4143774,1062047390480061_7503517799666289,2022-03-07 17:19:17,link,Ukraine,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4157614,4157614,4157614,100044795573777_492840652219116,2022-03-07 18:20:24,photo,,https://www.doctorswithoutborders.org/.../countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4157769,4157769,4157769,373983532793082_1797878747070213,2022-03-07 18:21:13,photo,,https://www.doctorswithoutborders.org/.../countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4158481,4158481,4158481,634811126969372_1404698876647256,2022-03-07 18:25:07,photo,,https://www.doctorswithoutborders.org/.../countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4351245,4351245,4351245,100044307315392_497187185101521,2022-03-08 12:34:25,native_video,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4383383,4383383,4383383,100044250828395_496843301800693,2022-03-08 14:18:34,native_video,,https://www.doctorswithoutborders.org/,www.doctorswithoutborders.org,doctorswithoutborders
4415862,4415862,4415862,2089465521344207_2898424477114970,2022-03-08 16:49:27,status,,https://www.doctorswithoutborders.org/.../countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4620029,4620029,4620029,1955183768030797_3156450144570814,2022-03-09 13:19:54,link,How MSF is responding to the war in Ukraine,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/how-msf-responding-war-ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4643711,4643711,4643711,33110852384_10158498772702385,2022-03-09 14:39:21,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/how-msf-responding-war-ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4691860,4691860,4691860,56906386961_10158295761706962,2022-03-09 18:46:25,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/ukraine-we-are-calling-respect-human-life,www.doctorswithoutborders.org,doctorswithoutborders
4717636,4717636,4717636,485971148742675_947453579261094,2022-03-09 20:59:05,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/how-msf-responding-war-ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4718253,4718253,4718253,373209626753859_1229621747779305,2022-03-09 21:00:17,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/how-msf-responding-war-ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4718554,4718554,4718554,2478606639046837_3307897939451032,2022-03-09 21:00:49,native_video,,https://www.doctorswithoutborders.org/what-we-do/news-stories/story/how-msf-responding-war-ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4748701,4748701,4748701,1566644103563204_3404468389780757,2022-03-09 23:52:01,photo,,https://www.doctorswithoutborders.org/.../countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4992155,4992155,4992155,1457140671215920_3045847852345186,2022-03-10 18:46:19,photo,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4992161,4992161,4992161,2791040533369238352_695422642,2022-03-10 18:46:20,album,,https://www.doctorswithoutborders.org/what-we-do/countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
4999083,4999083,4999083,2791053154987015621_1395549456,2022-03-10 19:11:25,photo,,http://doctorswithoutborders.org.,doctorswithoutborders.org.,doctorswithoutborders
5029696,5029696,5029696,100064636664268_328058346025385,2022-03-10 21:15:46,link,Help save lives. Donate now.,https://donate.doctorswithoutborders.org/secure/donate,donate.doctorswithoutborders.org,doctorswithoutborders
5042146,5042146,5042146,118987048486_10160521437393487,2022-03-10 22:21:03,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t,donate.doctorswithoutborders.org,doctorswithoutborders
5236833,5236833,5236833,100064636664268_328574169307136,2022-03-11 16:35:20,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t,donate.doctorswithoutborders.org,doctorswithoutborders
5260575,5260575,5260575,2791757752441174385_432887349,2022-03-11 18:31:19,photo,,https://www.doctorswithoutborders.org,www.doctorswithoutborders.org,doctorswithoutborders
5293909,5293909,5293909,217551411705446_4743895432404332,2022-03-11 20:43:25,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1monthly,donate.doctorswithoutborders.org,doctorswithoutborders
5387795,5387795,5387795,198062237680310_1193706904782500,2022-03-12 14:03:06,link,Help save lives. Donate now.,https://donate.doctorswithoutborders.org/secure/donate,donate.doctorswithoutborders.org,doctorswithoutborders
5394443,5394443,5394443,100064636664268_329192915911928,2022-03-12 15:00:37,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t,donate.doctorswithoutborders.org,doctorswithoutborders
5527127,5527127,5527127,1451595611830876_3243639565959796,2022-03-13 16:51:08,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t?ms=ADD2202U2U62&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.UKRAINERR_CKMSF-REM.UKRAINERR-FBIG-NF-ALL-FBPAGEENG-BO-25t65P-Image-UKRAINERR.UPDATE.V1.LNG.A-Purchase,donate.doctorswithoutborders.org,doctorswithoutborders
5536637,5536637,5536637,100064636664268_329927925838427,2022-03-13 18:49:42,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t,donate.doctorswithoutborders.org,doctorswithoutborders
5569848,5569848,5569848,437021569734654_4246051908831582,2022-03-14 03:07:43,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t?ms=ADD2202U2U62&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.UKRAINERR_CKMSF-REM.UKRAINERR-FBIG-NF-ALL-FBPAGEENG-BO-25t65P-Image-UKRAINERR.UPDATE.V1.LNG.A-Purchase,donate.doctorswithoutborders.org,doctorswithoutborders
5765312,5765312,5765312,118633834833206_5496658423697360,2022-03-14 19:59:01,link,This is a re-share of a post,https://www.doctorswithoutborders.org/what-we-do/news-stories/news/ukraine-increasingly-desperate-conditions-mariupol,www.doctorswithoutborders.org,doctorswithoutborders
5772577,5772577,5772577,468097749876314_5476560592363313,2022-03-14 22:00:16,photo,,https://donate.doctorswithoutborders.org/secure/monthly,donate.doctorswithoutborders.org,doctorswithoutborders
5772627,5772627,5772627,356877287784930_2292082790931027,2022-03-14 22:00:25,photo,,https://donate.doctorswithoutborders.org/secure/monthly,donate.doctorswithoutborders.org,doctorswithoutborders
5772644,5772644,5772644,250697845112675_2152591388256635,2022-03-14 22:00:30,photo,,https://donate.doctorswithoutborders.org/secure/monthly,donate.doctorswithoutborders.org,doctorswithoutborders
5772680,5772680,5772680,466471660712_10166989982635713,2022-03-14 22:00:41,photo,,https://donate.doctorswithoutborders.org/secure/monthly,donate.doctorswithoutborders.org,doctorswithoutborders
5772755,5772755,5772755,689745294398166_5031323813573604,2022-03-14 22:00:53,photo,,https://donate.doctorswithoutborders.org/secure/monthly,donate.doctorswithoutborders.org,doctorswithoutborders
5772771,5772771,5772771,227286730797584_1828804147312493,2022-03-14 22:00:57,photo,,https://donate.doctorswithoutborders.org/secure/monthly,donate.doctorswithoutborders.org,doctorswithoutborders
5784298,5784298,5784298,344805162379749_1885890314937885,2022-03-14 23:20:50,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t?ms=ADD2202U2U62&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.UKRAINERR_CKMSF-REM.UKRAINERR-FBIG-NF-ALL-FBPAGEENG-BO-25t65P-Image-UKRAINERR.UPDATE.V1.LNG.A-Purchase,donate.doctorswithoutborders.org,doctorswithoutborders
5787960,5787960,5787960,440174116059917_4887982251279059,2022-03-14 23:53:52,photo,,https://www.doctorswithoutborders.org/.../countries/ukraine,www.doctorswithoutborders.org,doctorswithoutborders
5792689,5792689,5792689,384161124949305_5494286230603410,2022-03-15 00:36:10,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t?ms=ADD2108U0U40&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.AFGHANCRISIS_CKMSF-REM.AFGHANCRISIS-FBIG-NF-ALL-FBPAGEENG-BO-25t65p-Image-AFGHANCRISIS.REFRESH3.V1.LNG.A-Purchase,donate.doctorswithoutborders.org,doctorswithoutborders
5792882,5792882,5792882,344805162379749_1885921744934742,2022-03-15 00:38:12,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t?ms=ADD2108U0U40&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=REM.AFGHANCRISIS_CKMSF-REM.AFGHANCRISIS-FBIG-NF-ALL-FBPAGEENG-BO-25t65p-Image-AFGHANCRISIS.REFRESH3.V1.LNG.A-Purchase,donate.doctorswithoutborders.org,doctorswithoutborders
5794482,5794482,5794482,192842654102054_5261790277207241,2022-03-15 00:55:38,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t,donate.doctorswithoutborders.org,doctorswithoutborders
5799339,5799339,5799339,1808230239499941_3193900330932918,2022-03-15 01:41:18,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t?ms=ADD2202U2U37&utm_source=facebook-instagram&utm_medium=paid-social&utm_campaign=PROS.UKRAINERR_CKMSF-PROS.UKRAINERR-FBIG-NF-ALL-DON150MRCLAL-BO-18t65P-Image-UKRAINERR.UPDATE.V2.SHRT.D-Purchase,donate.doctorswithoutborders.org,doctorswithoutborders
5866975,5866975,5866975,207007649499305_2007778492755536,2022-03-15 09:05:36,photo,,https://donate.doctorswithoutborders.org/secure/donate,donate.doctorswithoutborders.org,doctorswithoutborders
5918741,5918741,5918741,559604074439732_1536324950100968,2022-03-15 13:07:35,link,This is a re-share of a post,https://donate.doctorswithoutborders.org/secure/fbads1-t,donate.doctorswithoutborders.org,doctorswithoutborders
5978140,5978140,5978140,2794601903203680605_4789679716,2022-03-15 16:42:09,album,,https://doctorswithoutborders.org/,doctorswithoutborders.org,doctorswithoutborders
5978654,5978654,5978654,16554469977_10151777513844978,2022-03-15 16:43:59,photo,,https://www.doctorswithoutborders.org/,www.doctorswithoutborders.org,doctorswithoutborders
