,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
2700342,2700390,2700390,1.4972399735058964e+18,17240807.0,wooleyduck,2022-02-25 16:00:01,https://act.hias.org/page/37014/donate/1?ac=jtk774-fr-d-v1&utm_medium=email&utm_source=hias.org&utm_campaign=HIAS&utm_content=jtk774+-+RR:+Ukraine+Crisis+FR+-+fr+-+d+-+v1+17:32:15&ea.url.id=1177713&forwarded=true,act.hias.org
2704809,2704857,2704857,1.4972420957944668e+18,1.4734397196861276e+18,FrugalFred2,2022-02-25 16:08:27,https://act.hias.org/page/6048/donate/1,act.hias.org
2713934,2713982,2713982,1.497246398949073e+18,21215254.0,HIASrefugees,2022-02-25 16:25:33,https://act.hias.org/page/6048/donate/1,act.hias.org
2734412,2734460,2734460,1.4972556138264822e+18,7.302427540019692e+17,jenmillsap,2022-02-25 17:02:10,https://act.hias.org/page/37014/donate/1?ac=jtk774-fr-d-v1&utm_medium=email&utm_source=hias.org&utm_campaign=HIAS&utm_content=jtk774+-+RR:+Ukraine+Crisis+FR+-+fr+-+d+-+v1+17:32:15&ea.url.id=1177713&forwarded=true,act.hias.org
2739836,2739884,2739884,1.4972580842170696e+18,1.3173276311514726e+18,mteamvenus,2022-02-25 17:11:59,https://act.hias.org/page/6048/donate/1,act.hias.org
2743752,2743800,2743800,1.4972599092383293e+18,479660514.0,RitaFagan,2022-02-25 17:19:14,https://act.hias.org/page/6048/donate/1,act.hias.org
2744760,2744808,2744808,1.497260391478354e+18,465039684.0,eelnyladam,2022-02-25 17:21:09,http://hias.org/donate,hias.org
2796778,2796826,2796826,1.4972850870957793e+18,2853383077.0,anne_d13,2022-02-25 18:59:17,https://act.hias.org/page/6048/donate/1,act.hias.org
2798463,2798511,2798511,1.4972858510421033e+18,43234337.0,aaronhclarke,2022-02-25 19:02:19,https://act.hias.org/page/37014/donate/1?ac=jtk774-fr-d-v1&utm_medium=email&utm_source=hias.org&utm_campaign=HIAS&utm_content=jtk774+-+RR:+Ukraine+Crisis+FR+-+fr+-+d+-+v1+17:32:15&ea.url.id=1177713&forwarded=true,act.hias.org
2802236,2802285,2802285,1.4972877042996838e+18,1.2173513697383995e+18,CatherineFAJ,2022-02-25 19:09:41,https://act.hias.org/page/6048/donate/1,act.hias.org
2802453,2802502,2802502,1.497287809010393e+18,9.363547123156623e+17,_mapofthesoul7_,2022-02-25 19:10:06,https://act.hias.org/page/6048/donate/1,act.hias.org
2803625,2803674,2803674,1.4972883675323924e+18,1505140082.0,deaschroeder,2022-02-25 19:12:19,https://act.hias.org/page/37014/donate/1?ac=jtk774-fr-d-v1&utm_medium=email&utm_source=hias.org&utm_campaign=HIAS&utm_content=jtk774+-+RR:+Ukraine+Crisis+FR+-+fr+-+d+-+v1+17:32:15&ea.url.id=1177713&forwarded=true,act.hias.org
2803842,2803891,2803891,1.4972884719200133e+18,399128661.0,annabananastand,2022-02-25 19:12:44,https://act.hias.org/page/6048/donate/1,act.hias.org
2811287,2811336,2811336,1.4972921167997624e+18,61571899.0,EdSigma,2022-02-25 19:27:13,https://act.hias.org/page/6048/donate/1,act.hias.org
2814046,2814095,2814095,1.4972933670670418e+18,8266232.0,eachapm,2022-02-25 19:32:11,https://act.hias.org/page/6048/donate/1,act.hias.org
2821271,2821320,2821320,1.497296693024342e+18,1.3893817515756997e+18,heynabi0124,2022-02-25 19:45:24,https://act.hias.org/page/6048/donate/1,act.hias.org
2830154,2830203,2830203,1.4973007616460145e+18,1.2890265444934574e+18,yoomie15,2022-02-25 20:01:34,https://act.hias.org/page/6048/donate/1,act.hias.org
2830257,2830306,2830306,1.4973008157315727e+18,275765417.0,JeanJAuthor,2022-02-25 20:01:47,https://act.hias.org/page/6048/donate/1,act.hias.org
2838478,2838527,2838527,1.497304771157545e+18,1.0646297402067313e+18,peachcrone,2022-02-25 20:17:30,https://act.hias.org/page/6048/donate/1,act.hias.org
2846501,2846550,2846550,1.4973087855887729e+18,1.1400477018763796e+18,thirstymx,2022-02-25 20:33:27,https://act.hias.org/page/6048/donate/1,act.hias.org
2847145,2847194,2847194,1.4973091164437545e+18,1.459074367812358e+18,SpiceBerii,2022-02-25 20:34:46,https://act.hias.org/page/6048/donate/1,act.hias.org
2880464,2880513,2880513,1.497325180502352e+18,1.3279562103693722e+18,ALide01,2022-02-25 21:38:36,https://act.hias.org/page/6048/donate/1,act.hias.org
2900190,2900239,2900239,1.4973344164561715e+18,291792786.0,Ralf_Lx,2022-02-25 22:15:18,https://www.hias.org/hias-responds-crisis-ukraine,www.hias.org
2909591,2909640,2909640,1.4973392024884838e+18,893329932.0,JAMenziesAuthor,2022-02-25 22:34:19,https://www.hias.org/,www.hias.org
2974724,2974774,2974774,1.4973726983132488e+18,1.3082676233275187e+18,Democracy_2022,2022-02-26 00:47:25,https://act.hias.org/page/6048/donate/1?ea.tracking.id=Ukraine_popup&utm_source=hias.org&utm_medium=website&utm_campaign=Ukraine&utm_content=popup,act.hias.org
2988204,2988254,2988254,1.4973792412557025e+18,3491890877.0,ellie_ellbell,2022-02-26 01:13:25,https://act.hias.org/page/37014/donate/1?ac=jtk774-fr-d-v1&utm_medium=email&utm_source=hias.org&utm_campaign=HIAS&utm_content=jtk774+-+RR:+Ukraine+Crisis+FR+-+fr+-+d+-+v1+17:32:15&ea.url.id=1177713&forwarded=true,act.hias.org
2988594,2988644,2988644,1.4973794300413297e+18,1050850633.0,ShadowShiary,2022-02-26 01:14:10,https://act.hias.org/page/6048/donate/1,act.hias.org
2994603,2994653,2994653,1.497382394906751e+18,1.3226888864186245e+18,thedopestweeb,2022-02-26 01:25:57,https://act.hias.org/page/6048/donate/1,act.hias.org
3005321,3005371,3005371,1.4973878143458386e+18,1.3082676233275187e+18,Democracy_2022,2022-02-26 01:47:29,https://act.hias.org/page/6048/donate/1?ea.tracking.id=Ukraine_popup&utm_source=hias.org&utm_medium=website&utm_campaign=Ukraine&utm_content=popup,act.hias.org
3005907,3005957,3005957,1.4973881290654515e+18,1.3082676233275187e+18,Democracy_2022,2022-02-26 01:48:44,https://act.hias.org/page/6048/donate/1?ea.tracking.id=Ukraine_popup&utm_source=hias.org&utm_medium=website&utm_campaign=Ukraine&utm_content=popup,act.hias.org
3006948,3006998,3006998,1.4973886825667174e+18,247182392.0,A22523,2022-02-26 01:50:56,https://act.hias.org/page/6048/donate/1,act.hias.org
3103508,3103558,3103558,1.497439710280622e+18,495587220.0,Matt_Terrill,2022-02-26 05:13:42,https://act.hias.org/page/6048/donate/1,act.hias.org
3114929,3114979,3114979,1.4974463374024417e+18,162265720.0,JGoldCA,2022-02-26 05:40:02,https://act.hias.org/page/6048/donate/1?utm_medium=email&utm_source=hias.org&utm_campaign=hias_update&utm_content=HIAS+Global+Update+-+February+2022&ea.url.id=1179476,act.hias.org
3153734,3153786,3153786,1.4974683111095788e+18,8.561460553726976e+17,Schanholle,2022-02-26 07:07:21,https://act.hias.org/page/6048/donate/1,act.hias.org
3159519,3159571,3159571,1.4974716037808579e+18,14746550.0,Leslieks,2022-02-26 07:20:26,https://act.hias.org/page/37014/donate/1?ac=jtk774-fr-d-v1&utm_medium=email&utm_source=hias.org&utm_campaign=HIAS&utm_content=jtk774+-+RR:+Ukraine+Crisis+FR+-+fr+-+d+-+v1+17:32:15&ea.url.id=1177713&forwarded=true,act.hias.org
3275707,3275763,3275763,1.4975306927287214e+18,7.816099274376438e+17,mrjonnotweet,2022-02-26 11:15:14,https://act.hias.org/page/38524/action/1,act.hias.org
3335756,3335814,3335814,1.4975596051943465e+18,1180959578.0,pamjwo,2022-02-26 13:10:07,https://act.hias.org/page/37014/donate/1?ac=jtk774-fr-d-v1&utm_medium=email&utm_source=hias.org&utm_campaign=HIAS&utm_content=jtk774+-+RR:+Ukraine+Crisis+FR+-+fr+-+d+-+v1+17:32:15&ea.url.id=1177713&forwarded=true,act.hias.org
3364617,3364676,3364676,1.497573475220816e+18,1.3082676233275187e+18,Democracy_2022,2022-02-26 14:05:14,https://www.hias.org/where/ukraine,www.hias.org
3368179,3368238,3368238,1.4975751695685673e+18,1.4968823322797138e+18,UkraineAus,2022-02-26 14:11:58,https://www.hias.org/hias-responds-crisis-ukraine,www.hias.org
3401535,3401595,3401595,1.4975913343367086e+18,1.3164258425878282e+18,ThePythiArts,2022-02-26 15:16:12,https://act.hias.org/page/6048/donate/1,act.hias.org
3467630,3467690,3467690,1.497623303233712e+18,1.1134663278916772e+18,ericdlfritz,2022-02-26 17:23:14,https://act.hias.org/page/38481/donate/1?locale=en-US,act.hias.org
3474848,3474908,3474908,1.4976267218263613e+18,1.2162355547754783e+18,neblitweets,2022-02-26 17:36:49,https://act.hias.org/page/6048/donate/1,act.hias.org
3526536,3526598,3526598,1.4976522944390308e+18,1.20344406210952e+18,fennekko_tr,2022-02-26 19:18:26,https://act.hias.org/page/6048/donate/1,act.hias.org
3552789,3552851,3552851,1.4976653767751967e+18,38498226.0,BKLYNBasement,2022-02-26 20:10:25,https://www.hias.org/hias-responds-crisis-ukraine#.YhqI55wgxgQ.twitter,www.hias.org
3625784,3625846,3625846,1.4977029618327347e+18,346034975.0,pjl1015,2022-02-26 22:39:46,https://act.hias.org/page/6048/donate/1,act.hias.org
3634395,3634458,3634458,1.497707566331269e+18,246113472.0,deenatypedthis,2022-02-26 22:58:04,https://act.hias.org/,act.hias.org
3668290,3668355,3668355,1.4977262944103752e+18,111504791.0,redgoldrush,2022-02-27 00:12:29,https://act.hias.org/page/6048/donate/1,act.hias.org
3768717,3768788,3768788,1.4977797936888914e+18,623897023.0,jesss_tweets,2022-02-27 03:45:04,http://hias.org/donate,hias.org
3773991,3774062,3774062,1.4977825904675758e+18,1.4872352469867807e+18,Jwvw5,2022-02-27 03:56:11,http://hias.org/donate,hias.org
3898388,3898460,3898460,1.497846087981351e+18,1.3516697522472796e+18,briarwindkid,2022-02-27 08:08:30,http://HIAS.org,HIAS.org
3988220,3988293,3988293,1.497887926201561e+18,1488595460.0,NDickter,2022-02-27 10:54:45,http://hias.org/donate,hias.org
4102189,4102263,4102263,1.4979417812410737e+18,1.0595170552951972e+18,VelvetBarstool,2022-02-27 14:28:45,http://hias.org/donate,hias.org
4118110,4118184,4118184,1.4979491169193902e+18,4153840156.0,enterhaggis,2022-02-27 14:57:54,http://hias.org,hias.org
4160441,4160515,4160515,1.4979697744453468e+18,8.356982877054566e+17,BuiltFyrdeTough,2022-02-27 16:19:59,http://hias.org/donate,hias.org
4162144,4162218,4162218,1.4979706256710492e+18,21215254.0,HIASrefugees,2022-02-27 16:23:22,http://hias.org/donate,hias.org
4162966,4163040,4163040,1.4979710491908628e+18,21215254.0,HIASrefugees,2022-02-27 16:25:03,http://hias.org/donate,hias.org
4167596,4167671,4167671,1.4979733097528197e+18,24931027.0,JoshMalina,2022-02-27 16:34:02,http://hias.org/donate,hias.org
4168282,4168357,4168357,1.4979736204291113e+18,204950397.0,ProBonoQueen,2022-02-27 16:35:16,http://hias.org/donate,hias.org
4168740,4168815,4168815,1.4979738216803656e+18,18875971.0,WalterCreole,2022-02-27 16:36:04,https://act.hias.org/page/6048/donate/1,act.hias.org
4169231,4169306,4169306,1.4979740522118595e+18,250578318.0,ElKomnrs,2022-02-27 16:36:59,http://hias.org/donate,hias.org
4169232,4169307,4169307,1.4979740522034135e+18,4409493142.0,emeraldeyes8915,2022-02-27 16:36:59,http://hias.org/donate,hias.org
4170255,4170330,4170330,1.4979745389901414e+18,996132774.0,Boots4ACowGirl,2022-02-27 16:38:55,http://hias.org/donate,hias.org
4170567,4170642,4170642,1.4979746902032507e+18,25397132.0,chertky,2022-02-27 16:39:31,http://hias.org/donate,hias.org
4174122,4174198,4174198,1.4979763760198984e+18,49934665.0,AdamMets,2022-02-27 16:46:13,https://act.hias.org/page/6048/donate/1,act.hias.org
4201714,4201790,4201790,1.4979891394041856e+18,1.4653080485415567e+18,MeironAvidan,2022-02-27 17:36:56,http://hias.org/donate,hias.org
4252961,4253039,4253039,1.4980119012001096e+18,156783075.0,zackbeauchamp,2022-02-27 19:07:23,https://www.hias.org/,www.hias.org
4253684,4253762,4253762,1.4980122201055724e+18,16210723.0,criener,2022-02-27 19:08:39,https://www.hias.org/,www.hias.org
4260158,4260236,4260236,1.4980151399996006e+18,1.3657624480834847e+18,DavidMaigret2,2022-02-27 19:20:15,http://hias.org/donate,hias.org
4262972,4263051,4263051,1.4980164186585047e+18,1.3189532093738394e+18,MamaLew9,2022-02-27 19:25:20,https://www.hias.org/where/ukraine,www.hias.org
4263669,4263748,4263748,1.4980167503606948e+18,9.726312756926095e+17,Jhanvi60,2022-02-27 19:26:39,https://www.hias.org/where/ukraine,www.hias.org
4264090,4264169,4264169,1.498016947123884e+18,8.018073947454218e+17,CSorensen60,2022-02-27 19:27:26,https://www.hias.org/where/ukraine,www.hias.org
4272918,4272998,4272998,1.4980211626889503e+18,1.0907974880706888e+18,storysue50,2022-02-27 19:44:11,https://www.hias.org/where/ukraine,www.hias.org
4288449,4288529,4288529,1.4980285948193874e+18,3380817352.0,howlowilltheygo,2022-02-27 20:13:43,https://www.hias.org/where/ukraine,www.hias.org
4293542,4293622,4293622,1.4980310694126633e+18,1223641194.0,anoatman,2022-02-27 20:23:33,https://www.hias.org/,www.hias.org
4340740,4340821,4340821,1.4980530436774461e+18,575644363.0,daschloz,2022-02-27 21:50:52,https://www.hias.org/where/ukraine,www.hias.org
4352166,4352247,4352247,1.49805839551701e+18,603347711.0,TheMarschallin,2022-02-27 22:12:08,https://www.hias.org/where/ukraine,www.hias.org
4380120,4380202,4380202,1.4980714360151532e+18,8.308865531237007e+17,MontyBoa99,2022-02-27 23:03:57,https://act.hias.org/page/6048/donate/1,act.hias.org
4440916,4440998,4440998,1.4980999989653053e+18,1.3751635262354432e+18,laura__pt,2022-02-28 00:57:27,https://act.hias.org/page/6048/donate/1,act.hias.org
4454912,4454994,4454994,1.4981065423017984e+18,863938939.0,mmcoffeycork,2022-02-28 01:23:27,https://act.hias.org/page/6048/donate/1,act.hias.org
4466551,4466633,4466633,1.4981117049321103e+18,9.076128316878888e+17,cakesandcourage,2022-02-28 01:43:58,https://act.hias.org/page/6048/donate/1,act.hias.org
4492052,4492134,4492134,1.4981229669194916e+18,263742575.0,potsherds,2022-02-28 02:28:43,https://www.hias.org/where/ukraine,www.hias.org
4502985,4503067,4503067,1.4981279750988186e+18,14977925.0,mauricev,2022-02-28 02:48:37,https://act.hias.org/page/6048/donate/1,act.hias.org
4517069,4517152,4517152,1.4981342627086377e+18,1152278479.0,LibraryRachaelH,2022-02-28 03:13:36,https://act.hias.org/page/6048/donate/1,act.hias.org
4608443,4608526,4608526,1.4981741542599066e+18,37235483.0,BoomerMama2022,2022-02-28 05:52:07,http://hias.org/donate,hias.org
4626077,4626160,4626160,1.4981817621570929e+18,1.2703912195800023e+18,BaylesGreg,2022-02-28 06:22:21,https://act.hias.org/page/6048/donate/1?ea.tracking.id=Ukraine_popup&utm_source=hias.org&utm_medium=website&utm_campaign=Ukraine&utm_content=urgent-block,act.hias.org
4646541,4646624,4646624,1.4981905543115817e+18,225270766.0,adaywithoutme__,2022-02-28 06:57:17,https://www.hias.org/hias-responds-crisis-ukraine,www.hias.org
4702581,4702665,4702665,1.4982136064998973e+18,1.3082676233275187e+18,Democracy_2022,2022-02-28 08:28:53,https://www.hias.org/where/ukraine,www.hias.org
4703069,4703153,4703153,1.4982138073692488e+18,1.3082676233275187e+18,Democracy_2022,2022-02-28 08:29:41,https://www.hias.org/news/press-releases/hias-statement-humanitarian-crisis-ukraine,www.hias.org
4914483,4914576,4914576,1.498302143056556e+18,1.012305535851524e+18,jceliagomez,2022-02-28 14:20:42,http://hias.org/donate,hias.org
4975223,4975316,4975316,1.498327099635114e+18,373056140.0,LastOutLightOff,2022-02-28 15:59:52,http://hias.org/donate,hias.org
5075317,5075412,5075412,1.4983674022156739e+18,21215254.0,HIASrefugees,2022-02-28 18:40:01,https://act.hias.org/page/6048/donate/1,act.hias.org
5077696,5077791,5077791,1.4983683172240097e+18,108094234.0,Lollardfish,2022-02-28 18:43:39,https://www.hias.org/where/ukraine,www.hias.org
5081112,5081207,5081207,1.498369642196357e+18,1.158378254748668e+18,ingelisse,2022-02-28 18:48:55,https://act.hias.org/page/6048/donate/1,act.hias.org
5105424,5105520,5105520,1.4983794112043213e+18,17995314.0,CBST,2022-02-28 19:27:44,https://act.hias.org/page/6048/donate/1,act.hias.org
5227992,5228089,5228089,1.4984283671122166e+18,1535298602.0,simondjacobs,2022-02-28 22:42:16,https://www.hias.org/where/ukraine,www.hias.org
5629458,5629565,5629565,1.49858447802488e+18,1.365322635740078e+18,HiasEurope,2022-03-01 09:02:36,https://www.hias.org/blog/video-how-hias-partner-r2p-responding-ukraine-crisis,www.hias.org
5635170,5635277,5635277,1.4985867811550085e+18,1.4653080485415567e+18,MeironAvidan,2022-03-01 09:11:45,https://www.hias.org/blog/video-how-hias-partner-r2p-responding-ukraine-crisis,www.hias.org
5853847,5853962,5853962,1.4986705749309563e+18,1.3082676233275187e+18,Democracy_2022,2022-03-01 14:44:43,https://www.hias.org/where/ukraine,www.hias.org
5964945,5965062,5965062,1.4987135832318976e+18,520570656.0,potenspuella,2022-03-01 17:35:37,http://hias.org/r2p-galkin-ukraine-crisis,hias.org
6179441,6179562,6179562,1.4987939215305073e+18,21215254.0,HIASrefugees,2022-03-01 22:54:51,http://hias.org/refugee-shabbat,hias.org
6191195,6191316,6191316,1.498798127700185e+18,12418482.0,MaryRobinette,2022-03-01 23:11:34,https://www.hias.org/where/ukraine,www.hias.org
6308192,6308315,6308315,1.4988417497242214e+18,16306116.0,swersey,2022-03-02 02:04:54,http://hias.org/r2p-galkin-ukraine-crisis,hias.org
6315104,6315227,6315227,1.4988447397094113e+18,21215254.0,HIASrefugees,2022-03-02 02:16:47,https://www.hias.org/news/press-releases/hias-statement-humanitarian-crisis-ukraine,www.hias.org
6347827,6347951,6347951,1.498859226881536e+18,21215254.0,HIASrefugees,2022-03-02 03:14:21,https://act.hias.org/page/37582/petition/1,act.hias.org
6424664,6424788,6424788,1.4988893176362598e+18,152138856.0,touch128,2022-03-02 05:13:55,https://www.hias.org/events/humanitarian-response-ukraine#.Yh79EQYFiUQ.twitter,www.hias.org
6426691,6426815,6426815,1.4988901104561848e+18,8.378799471211766e+17,MaryDow22676314,2022-03-02 05:17:05,https://www.hias.org/events/humanitarian-response-ukraine,www.hias.org
6461400,6461524,6461524,1.498903607285936e+18,162265720.0,JGoldCA,2022-03-02 06:10:42,https://act.hias.org/page/6048/donate/1,act.hias.org
6461812,6461936,6461936,1.498903762932355e+18,162265720.0,JGoldCA,2022-03-02 06:11:20,https://act.hias.org/page/37582/petition/1,act.hias.org
6473776,6473901,6473901,1.498908383348347e+18,25966080.0,alex_gurevich,2022-03-02 06:29:41,https://www.hias.org/hias-responds-crisis-ukraine,www.hias.org
6739541,6739675,6739675,1.4990059515709563e+18,37235483.0,BoomerMama2022,2022-03-02 12:57:23,https://www.hias.org/where/ukraine,www.hias.org
6740971,6741105,6741105,1.4990064511587164e+18,37235483.0,BoomerMama2022,2022-03-02 12:59:22,https://www.hias.org/where/ukraine,www.hias.org
6744575,6744709,6744709,1.4990077348884726e+18,7.089860190901453e+17,JaneMcParkes,2022-03-02 13:04:28,https://www.hias.org/,www.hias.org
6869894,6870030,6870030,1.4990501093251727e+18,21215254.0,HIASrefugees,2022-03-02 15:52:51,https://act.hias.org/page/6048/donate/1,act.hias.org
6900461,6900600,6900600,1.4990604403154084e+18,24333449.0,travelfarnow,2022-03-02 16:33:54,https://act.hias.org/page/12206/donate/1?locale=en-US&en_chan=tw&en_ref=55296058,act.hias.org
6906736,6906875,6906875,1.4990625834159514e+18,21215254.0,HIASrefugees,2022-03-02 16:42:25,https://act.hias.org/page/12206/donate/1?locale=en-US&en_chan=tw&en_ref=55296058,act.hias.org
6923548,6923687,6923687,1.499068266748289e+18,21215254.0,HIASrefugees,2022-03-02 17:05:00,http://hias.org/refugee-shabbat,hias.org
