,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
7802669,7802822,7802822,1.4993855615759974e+18,7.558954220450284e+17,peggynysom,2022-03-03 14:05:49,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
7894856,7895011,7895011,1.4994184159030354e+18,14247399.0,sexxyred1,2022-03-03 16:16:22,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
7909167,7909322,7909322,1.4994235946648453e+18,16686144.0,nytopinion,2022-03-03 16:36:57,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
7910627,7910782,7910782,1.4994241109671485e+18,1.2985570568157798e+18,cocoa7775,2022-03-03 16:39:00,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
7913555,7913710,7913710,1.4994251598910628e+18,2820654077.0,ZeroiiAlves,2022-03-03 16:43:10,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
7925943,7926099,7926099,1.4994295089103585e+18,16688755.0,mercycorps,2022-03-03 17:00:27,https://www.mercycorps.org/blog/quick-facts-ukraine,www.mercycorps.org
7944423,7944579,7944579,1.4994364169540813e+18,438897163.0,The_Lady_Red,2022-03-03 17:27:54,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
7954425,7954581,7954581,1.4994401968608748e+18,16688755.0,mercycorps,2022-03-03 17:42:55,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
8849542,8849726,8849726,1.4997605286585057e+18,524855042.0,ppatrickuk,2022-03-04 14:55:48,https://europe.mercycorps.org/donate/crisis-ukraine-give-now-twitter,europe.mercycorps.org
9095714,9095899,9095899,1.499850545946837e+18,8.435956711061299e+17,FurryDuffer,2022-03-04 20:53:30,https://europe.mercycorps.org/en-gb/blog/quick-facts-ukraine,europe.mercycorps.org
9921181,9921387,9921387,1.500155639682814e+18,2559450053.0,ChiagozieC_Udeh,2022-03-05 17:05:50,https://www.mercycorps.org/action/ukraine-needs-humanitarian-assistance-now,www.mercycorps.org
10154993,10155202,10155202,1.5002453060128358e+18,9.787411045678162e+17,Democrat4US,2022-03-05 23:02:08,https://www.mercycorps.org/action/ukraine-needs-humanitarian-assistance-now,www.mercycorps.org
11812754,11812992,11812992,1.5008540836070523e+18,3685371327.0,Liek030,2022-03-07 15:21:12,https://europe.mercycorps.org/en-gb/donate/crisis-ukraine-give-now-shell?currency=eur&donation_type=single&country=United+Kingdom&opt_in=1&never_recognize=1&referer_from_url=1&paypal=0&action_fund_code=Where+Most+Needed&action_nid=3551&action_apple_pay=0&payment_account=Braintree+CSE+EUR&processing_fee=0.00&net_total=0.00&required=first_name&action_drupal_url=%2Fen-gb%2Fdonate%2Fcrisis-ukraine-give-now-shell&form_name=act&js=1&prefill=1,europe.mercycorps.org
12618083,12618341,12618341,1.5011425612468224e+18,792651643.0,DTPORGE,2022-03-08 10:27:31,https://www.mercycorps.org/donate/crisis-ukraine-give-now?akid=13947.1643701.ScBZjy&donation_type=single&hpc=5&rd=1&sort=desc&source=EA4WUMSTOPEZZ0307222&status=pp&t=14&utm_campaign=ukraine%2Bappeal4&utm_content=ukraine%2Bappeal4%2Bmar%2B7%2B2022&utm_medium=email&utm_source=appeal,www.mercycorps.org
12640913,12641171,12641171,1.5011502239509176e+18,792651643.0,DTPORGE,2022-03-08 10:57:58,https://www.mercycorps.org/donate/crisis-ukraine-give-now?akid=13947.1643701.ScBZjy&donation_type=single&hpc=5&rd=1&sort=desc&source=EA4WUMSTOPEZZ0307222&status=pp&t=14&utm_campaign=ukraine%2Bappeal4&utm_content=ukraine%2Bappeal4%2Bmar%2B7%2B2022&utm_medium=email&utm_source=appeal,www.mercycorps.org
13035651,13035916,13035916,1.5012816561533297e+18,263587736.0,mercycorps_uk,2022-03-08 19:40:13,https://europe.mercycorps.org/ukraine-crisis-give-now,europe.mercycorps.org
15818547,15818846,15818846,1.5021971170534523e+18,263587736.0,mercycorps_uk,2022-03-11 08:17:56,https://europe.mercycorps.org/,europe.mercycorps.org
15886379,15886679,15886679,1.502216152306565e+18,1.3282470194298266e+18,MercyCorps_NL,2022-03-11 09:33:35,https://europe.mercycorps.org/,europe.mercycorps.org
16017545,16017851,16017851,1.5022537599587615e+18,263587736.0,mercycorps_uk,2022-03-11 12:03:01,https://europe.mercycorps.org/,europe.mercycorps.org
16214321,16214631,16214631,1.5023135040612065e+18,16688755.0,mercycorps,2022-03-11 16:00:25,https://www.mercycorps.org/action/ukraine-needs-humanitarian-assistance-now,www.mercycorps.org
16466311,16466627,16466627,1.5023991241713664e+18,1073852533.0,laurenrajczak,2022-03-11 21:40:39,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
16610081,16610399,16610399,1.5024486684434964e+18,1.1646123468089508e+18,alfathfarah,2022-03-12 00:57:31,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
16715105,16715423,16715423,1.502484030444421e+18,1.0514709955996468e+18,HarryZeitMD,2022-03-12 03:18:02,https://europe.mercycorps.org/,europe.mercycorps.org
17167477,17167809,17167809,1.5026324070397215e+18,8.579367281658962e+17,Joni_Looking,2022-03-12 13:07:38,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
17297840,17298177,17298177,1.5026758548826522e+18,16688755.0,mercycorps,2022-03-12 16:00:16,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
17347460,17347798,17347798,1.5026922674543452e+18,1.431640905690362e+18,MRGUMEDE76,2022-03-12 17:05:29,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
17347960,17348298,17348298,1.5026924481448755e+18,1.431640905690362e+18,MRGUMEDE76,2022-03-12 17:06:12,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
17347998,17348336,17348336,1.502692459767341e+18,1.431640905690362e+18,MRGUMEDE76,2022-03-12 17:06:15,https://www.mercycorps.org/blog/quick-facts-ukraine,www.mercycorps.org
17369672,17370010,17370010,1.5026995865272484e+18,350610298.0,PettyjohnLeon,2022-03-12 17:34:34,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
17518203,17518543,17518543,1.5027509705556378e+18,50669904.0,Iknowbettanow,2022-03-12 20:58:45,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
17608297,17608638,17608638,1.5027830274993316e+18,11673272.0,mulderc,2022-03-12 23:06:08,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
17793346,17793688,17793688,1.5028507387997102e+18,2316391272.0,djmcculloughmd,2022-03-13 03:35:12,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
18023230,18023577,18023577,1.502934496009724e+18,263587736.0,mercycorps_uk,2022-03-13 09:08:01,https://europe.mercycorps.org/,europe.mercycorps.org
18103390,18103739,18103739,1.502961020733698e+18,1.3282470194298266e+18,MercyCorps_NL,2022-03-13 10:53:25,https://europe.mercycorps.org/,europe.mercycorps.org
18103804,18104153,18104153,1.5029611679620997e+18,1.3282470194298266e+18,MercyCorps_NL,2022-03-13 10:54:00,https://europe.mercycorps.org/,europe.mercycorps.org
18104476,18104825,18104825,1.5029613847783506e+18,1.3282470194298266e+18,MercyCorps_NL,2022-03-13 10:54:52,https://europe.mercycorps.org/,europe.mercycorps.org
18299978,18300331,18300331,1.5030273004801393e+18,1733025145.0,CecilyJosephCR,2022-03-13 15:16:47,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
18443311,18443666,18443666,1.5030772296009032e+18,1.4940629786014597e+18,apefootog,2022-03-13 18:35:12,http://www.mercycorps.org,www.mercycorps.org
18686976,18687336,18687336,1.5031765084073943e+18,29351404.0,pokerkat,2022-03-14 01:09:41,https://www.mercycorps.org/donate/crisis-ukraine-give-now?twclid=11503175153500385281&source=ST4WPMSTOPEZZ0310224&utm_source=twitter&utm_medium=social_media&utm_campaign=MC_UKR_crisis,www.mercycorps.org
19385093,19385467,19385467,1.5034028788697825e+18,234756315.0,theresepaz,2022-03-14 16:09:12,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
19410087,19410461,19410461,1.5034112847374664e+18,7.829556979359007e+17,EffantinB,2022-03-14 16:42:36,https://europe.mercycorps.org/,europe.mercycorps.org
19411284,19411658,19411658,1.5034116951752212e+18,1.3282470194298266e+18,MercyCorps_NL,2022-03-14 16:44:14,https://europe.mercycorps.org/,europe.mercycorps.org
19603636,19604012,19604012,1.5034809243142963e+18,15979318.0,Tjada,2022-03-14 21:19:20,https://fundraise.mercycorps.org/index.cfm?fuseaction=donorDrive.personalCampaign&participantID=35485,fundraise.mercycorps.org
19639657,19640034,19640034,1.5034940795980104e+18,1073852533.0,laurenrajczak,2022-03-14 22:11:36,https://fundraise.mercycorps.org/index.cfm?fuseaction=donorDrive.personalCampaign&participantID=35485,fundraise.mercycorps.org
20350150,20350551,20350551,1.5037330830313554e+18,7.327277591397007e+17,CorkEire,2022-03-15 14:01:19,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20500699,20501101,20501101,1.5037820831556076e+18,263587736.0,mercycorps_uk,2022-03-15 17:16:02,https://europe.mercycorps.org/,europe.mercycorps.org
20699036,20699441,20699441,1.5038546974798152e+18,632134593.0,MariahLynne1,2022-03-15 22:04:34,http://mercycorps.org,mercycorps.org
20799971,20800379,20800379,1.50389079485961e+18,613935726.0,VoxCarolinae,2022-03-16 00:28:01,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20800110,20800518,20800518,1.5038908447509545e+18,613935726.0,VoxCarolinae,2022-03-16 00:28:12,https://www.mercycorps.org/action/ukraine-needs-humanitarian-assistance-now,www.mercycorps.org
20803798,20804206,20804206,1.5038921199911854e+18,29018269.0,vijaya,2022-03-16 00:33:17,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20805410,20805818,20805818,1.5038926773430395e+18,224378160.0,lexineaman,2022-03-16 00:35:29,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20805686,20806094,20806094,1.5038927704146002e+18,1.4818028945129925e+18,devil_dodge,2022-03-16 00:35:52,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20807887,20808295,20808295,1.5038935080709366e+18,275328937.0,douglaskeane,2022-03-16 00:38:47,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20808282,20808690,20808690,1.503893629630247e+18,1.2191581975350354e+18,ShannonBP2020,2022-03-16 00:39:16,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20808424,20808832,20808832,1.5038936774370796e+18,1.242172412504007e+18,okieandokwit,2022-03-16 00:39:28,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20812542,20812950,20812950,1.503895047699198e+18,26258904.0,kavitha,2022-03-16 00:44:55,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20814421,20814829,20814829,1.5038956687331942e+18,4563449963.0,alan_gable,2022-03-16 00:47:23,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20816562,20816970,20816970,1.5038964500815585e+18,16351985.0,vancouverboomer,2022-03-16 00:50:29,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20847454,20847863,20847863,1.5039074084641464e+18,1692796112.0,PitRko,2022-03-16 01:34:02,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20851347,20851756,20851756,1.5039088476430746e+18,22585953.0,brianeklein,2022-03-16 01:39:45,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
20903976,20904385,20904385,1.5039292195537756e+18,11861642.0,rhomsany,2022-03-16 03:00:42,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
21313456,21313874,21313874,1.504062885739303e+18,1640917519.0,TruthBlueIn,2022-03-16 11:51:50,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
22210736,22211171,22211171,1.5043705155441992e+18,370619866.0,GreoryLuckie,2022-03-17 08:14:15,https://www.mercycorps.org/fr/node/3550,www.mercycorps.org
22421959,22422402,22422402,1.5044313589067162e+18,263587736.0,mercycorps_uk,2022-03-17 12:16:01,https://europe.mercycorps.org/,europe.mercycorps.org
22433408,22433851,22433851,1.5044346733253263e+18,20956936.0,RaeComm,2022-03-17 12:29:11,https://europe.mercycorps.org/,europe.mercycorps.org
22783551,22784003,22784003,1.5045433900246958e+18,350610298.0,PettyjohnLeon,2022-03-17 19:41:11,https://www.mercycorps.org/blog/quick-facts-ukraine,www.mercycorps.org
23097580,23098042,23098042,1.5046595031359324e+18,3239228082.0,SJSharks2015,2022-03-18 03:22:35,https://www.mercycorps.org/,www.mercycorps.org
23098035,23098497,23098497,1.5046596795189903e+18,3239228082.0,SJSharks2015,2022-03-18 03:23:17,https://mercycorps.org,mercycorps.org
23340868,23341331,23341331,1.5047449242644275e+18,263587736.0,mercycorps_uk,2022-03-18 09:02:01,https://europe.mercycorps.org/,europe.mercycorps.org
23599936,23600403,23600403,1.5048293241632236e+18,1.3103097313078518e+18,StewPedaso3,2022-03-18 14:37:23,https://mercycorps.org,mercycorps.org
24737536,24738029,24738029,1.5052147555224576e+18,9.413264317742735e+17,HumanityHub,2022-03-19 16:08:57,https://europe.mercycorps.org/en-gb/what-we-do,europe.mercycorps.org
26093275,26093791,26093791,1.505722818939392e+18,24420444.0,1stEsquire,2022-03-21 01:47:49,http://Mercycorps.org,Mercycorps.org
26093698,26094214,26094214,1.5057230042900562e+18,1.3845889704666235e+18,5Slapout,2022-03-21 01:48:33,http://Mercycorps.org,Mercycorps.org
26095343,26095859,26095859,1.5057236859944714e+18,1.4320587234600714e+18,Michael92837265,2022-03-21 01:51:16,http://Mercycorps.org,Mercycorps.org
26102426,26102943,26102943,1.5057264850295357e+18,2735783902.0,gotmtv,2022-03-21 02:02:23,http://Mercycorps.org,Mercycorps.org
26132671,26133188,26133188,1.5057387153934991e+18,79923353.0,lauren_kloch,2022-03-21 02:50:59,http://Mercycorps.org,Mercycorps.org
26849194,26849716,26849716,1.5059833328484803e+18,263587736.0,mercycorps_uk,2022-03-21 19:03:01,https://europe.mercycorps.org/,europe.mercycorps.org
27238906,27239433,27239433,1.5061479003586847e+18,50368406.0,TaMaraEdens,2022-03-22 05:56:56,https://www.mercycorps.org/blog/aid-for-all-ukraine-crisis,www.mercycorps.org
27309471,27309998,27309998,1.506173352440111e+18,1.4605045440271852e+18,FantomJerseyNFT,2022-03-22 07:38:05,http://mercycorps.org,mercycorps.org
27320977,27321504,27321504,1.5061769468957368e+18,1.4619675575989985e+18,teeejmaaan,2022-03-22 07:52:22,http://mercycorps.org,mercycorps.org
27412955,27413487,27413487,1.5062067408949535e+18,628352957.0,VKersu,2022-03-22 09:50:45,http://mercycorps.org,mercycorps.org
27446204,27446738,27446738,1.506217780483289e+18,1.266410695521735e+18,HomanChan4,2022-03-22 10:34:37,http://mercycorps.org,mercycorps.org
28206005,28206567,28206567,1.5064921119943557e+18,1.4605045440271852e+18,FantomJerseyNFT,2022-03-23 04:44:43,http://mercycorps.org,mercycorps.org
28208151,28208713,28208713,1.5064932348931768e+18,628352957.0,VKersu,2022-03-23 04:49:11,http://mercycorps.org,mercycorps.org
28295820,28296383,28296383,1.5065328115320259e+18,3605928923.0,manchamanu,2022-03-23 07:26:26,http://mercycorps.org,mercycorps.org
28314059,28314623,28314623,1.5065393818841702e+18,126052850.0,AlikiBags,2022-03-23 07:52:33,https://europe.mercycorps.org/,europe.mercycorps.org
28337252,28337816,28337816,1.5065479585940849e+18,1.262137725634982e+18,Liqo74,2022-03-23 08:26:38,http://mercycorps.org,mercycorps.org
29233034,29233622,29233622,1.5068505341621453e+18,8.273510293647032e+17,rubyeve70,2022-03-24 04:28:57,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
29835859,29836463,29836463,1.5070493693501645e+18,1383059977.0,joniernst,2022-03-24 17:39:03,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
29888792,29889396,29889396,1.5070661832536392e+18,415250512.0,jacob_patricia,2022-03-24 18:45:52,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
29979330,29979934,29979934,1.5070955146674954e+18,1.3066135567843656e+18,BlueEarth012,2022-03-24 20:42:25,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
30553125,30553739,30553739,1.5073146136579973e+18,23510316.0,ToreyMarie,2022-03-25 11:13:03,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
30592099,30592713,30592713,1.5073266333798769e+18,37484468.0,now_platypus,2022-03-25 12:00:48,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
31839685,31840336,31840336,1.5077670908114412e+18,263587736.0,mercycorps_uk,2022-03-26 17:11:02,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
31840908,31841559,31841559,1.5077674924285788e+18,7.450142600870707e+17,EdinburghWatch,2022-03-26 17:12:37,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
31859977,31860628,31860628,1.5077735842733343e+18,140622086.0,GerrybombS,2022-03-26 17:36:50,http://Mercycorps.org,Mercycorps.org
31875818,31876469,31876469,1.5077796192855204e+18,8.435956711061299e+17,FurryDuffer,2022-03-26 18:00:49,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
32230773,32231433,32231433,1.5079280420809155e+18,9.779354669293404e+17,HowardBooster,2022-03-27 03:50:35,https://www.mercycorps.org/donate/crisis-ukraine-give-now?twclid=11507927486536962051&source=ST4WPMSTOPEZZ0310224&utm_source=twitter&utm_medium=social_media&utm_campaign=MC_UKR_crisis,www.mercycorps.org
32322025,32322687,32322687,1.5079779782439567e+18,263587736.0,mercycorps_uk,2022-03-27 07:09:01,http://europe.mercycorps.org/en-gb,europe.mercycorps.org
32322407,32323069,32323069,1.507978131092562e+18,7.450142600870707e+17,EdinburghWatch,2022-03-27 07:09:37,http://europe.mercycorps.org/en-gb,europe.mercycorps.org
32779403,32780075,32780075,1.5081460633073295e+18,106504800.0,nordicgeo,2022-03-27 18:16:56,https://europe.mercycorps.org/en-gb/where-we-work,europe.mercycorps.org
32784333,32785005,32785005,1.5081479930982605e+18,997293914.0,StephenGethins,2022-03-27 18:24:36,https://europe.mercycorps.org/en-gb/where-we-work,europe.mercycorps.org
33462696,33463377,33463377,1.5084495573482947e+18,1.1900839643646405e+18,ParisSpiesGans,2022-03-28 14:22:54,http://mercycorps.org/donate,mercycorps.org
33656748,33657433,33657433,1.5085104899570852e+18,263587736.0,mercycorps_uk,2022-03-28 18:25:02,https://europe.mercycorps.org/,europe.mercycorps.org
33731897,33732582,33732582,1.5085359768843264e+18,9.587001406588724e+17,NoteArtHerstory,2022-03-28 20:06:18,http://mercycorps.org/donate,mercycorps.org
34120057,34120755,34120755,1.5087293050227548e+18,1.4605045440271852e+18,FantomJerseyNFT,2022-03-29 08:54:31,http://mercycorps.org,mercycorps.org
34982162,34982883,34982883,1.509094519920341e+18,1.3282470194298266e+18,MercyCorps_NL,2022-03-30 09:05:45,https://europe.mercycorps.org/en-gb/blog/quick-facts-ukraine#help,europe.mercycorps.org
37035519,37036326,37036326,1.5099209631645778e+18,43081185.0,mimiamber1,2022-04-01 15:49:45,https://europe.mercycorps.org/en-gb/blog/catastrophic-forecast-horn-of-africa,europe.mercycorps.org
38144599,38145434,38145434,1.5104954437125489e+18,1.387631406675792e+18,dadadarose,2022-04-03 05:52:32,https://www.mercycorps.org/donate/crisis-ukraine-give-now?akid=14102.1795567.PhTYOx&donation_type=single&hpc=5&rd=1&sort=desc&source=EA4WUMSTOPEZZ0402222&status=n&t=21&utm_campaign=ukraine&utm_content=ukraine%2Bappeal8%2Bapr%2B2%2B2022&utm_medium=email&utm_source=appeal,www.mercycorps.org
39102238,39103101,39103101,1.5109362210397102e+18,263587736.0,mercycorps_uk,2022-04-04 11:04:01,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
39226844,39227708,39227708,1.510981411825668e+18,7.450142600870707e+17,EdinburghWatch,2022-04-04 14:03:35,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
39227424,39228288,39228288,1.510981609729708e+18,1.0710058384903782e+18,Bosco4Indy,2022-04-04 14:04:23,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
39237012,39237876,39237876,1.5109851238560645e+18,2810244251.0,sulanaslament,2022-04-04 14:18:20,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
39395622,39396486,39396486,1.5110432180157645e+18,8.093424011102454e+17,GlobWarriors,2022-04-04 18:09:11,https://europe.mercycorps.org/en-gb/donate/crisis-ukraine-give-now-0,europe.mercycorps.org
39448719,39449585,39449585,1.51106395314056e+18,333321250.0,Sarah_CNWE,2022-04-04 19:31:35,https://europe.mercycorps.org/en-gb/donate/crisis-ukraine-give-now-0,europe.mercycorps.org
39629404,39630272,39630272,1.511126927075156e+18,1.4676613569084006e+18,midnightxelixir,2022-04-04 23:41:49,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
39669943,39670812,39670812,1.511144244874031e+18,1.3641471897742336e+18,sussex_watch,2022-04-05 00:50:38,https://www.mercycorps.org/blog/quick-facts-ukraine,www.mercycorps.org
41195409,41196312,41196312,1.5120259009420861e+18,263587736.0,mercycorps_uk,2022-04-07 11:14:01,https://europe.mercycorps.org/en-gb/donate/crisis-ukraine-give-now-0,europe.mercycorps.org
41196718,41197621,41197621,1.5120263038343414e+18,7.450142600870707e+17,EdinburghWatch,2022-04-07 11:15:37,https://europe.mercycorps.org/en-gb/donate/crisis-ukraine-give-now-0,europe.mercycorps.org
41371644,41372549,41372549,1.512080096105943e+18,9.743065638748692e+17,anonymousspide3,2022-04-07 14:49:22,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
41837774,41838685,41838685,1.5122597265070653e+18,1.457514812036944e+18,BKPBelfast,2022-04-08 02:43:09,http://www.mercycorps.org,www.mercycorps.org
41986682,41987596,41987596,1.512340220636713e+18,263587736.0,mercycorps_uk,2022-04-08 08:03:01,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
41989750,41990664,41990664,1.512341550642172e+18,4129832548.0,rammani30,2022-04-08 08:08:18,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
42445483,42446406,42446406,1.5124924792615895e+18,263587736.0,mercycorps_uk,2022-04-08 18:08:02,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
43653958,43654899,43654899,1.5130754207234007e+18,263587736.0,mercycorps_uk,2022-04-10 08:44:26,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
43657946,43658887,43658887,1.5130772886105047e+18,7.144909283675832e+17,FranannigansD,2022-04-10 08:51:51,https://europe.mercycorps.org/en-gb/where-we-work/ukraine,europe.mercycorps.org
44640910,44641875,44641875,1.513562606606463e+18,16688755.0,mercycorps,2022-04-11 17:00:20,http://mercycorps.org,mercycorps.org
45500073,45501056,45501056,1.513926866821804e+18,1223760481.0,ErnestC_Smitten,2022-04-12 17:07:47,https://www.mercycorps.org/donate/crisis-ukraine-give-now,www.mercycorps.org
45827541,45828531,45828531,1.514092163147055e+18,1056234733.0,bmagg21,2022-04-13 04:04:36,https://www.mercycorps.org/donate/crisis-ukraine-give-now?twclid=11514091860955844610&source=ST4WPMSTOPEZZ0310224&utm_source=twitter&utm_medium=social_media&utm_campaign=MC_UKR_crisis,www.mercycorps.org
