,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
7819482,7819636,7819636,1.4993916095316296e+18,541956047.0,ShadowDragonKat,2022-03-03 14:29:51,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7819878,7820032,7820032,1.4993917395006792e+18,1.44064681117832e+18,DD_delirium,2022-03-03 14:30:22,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820011,7820165,7820165,1.4993917857553613e+18,228256993.0,VNachkebia,2022-03-03 14:30:33,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820038,7820192,7820192,1.499391794458796e+18,1.4866901784419123e+18,voltest52122,2022-03-03 14:30:35,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820060,7820214,7820214,1.4993918022977905e+18,1.0842502429445898e+18,NotJerrett,2022-03-03 14:30:37,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820267,7820421,7820421,1.49939187819776e+18,130518058.0,hyodelatorre,2022-03-03 14:30:55,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820377,7820531,7820531,1.4993919155861217e+18,456416973.0,meganebone,2022-03-03 14:31:04,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820498,7820652,7820652,1.4993919626459955e+18,4115005767.0,DigDougXD,2022-03-03 14:31:15,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820514,7820668,7820668,1.4993919701328323e+18,8.595823733184922e+17,Last1Living,2022-03-03 14:31:17,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820594,7820748,7820748,1.4993919957768397e+18,455305277.0,ztwman97,2022-03-03 14:31:23,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820597,7820751,7820751,1.49939199591526e+18,232229602.0,jjimenez3442,2022-03-03 14:31:23,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7820940,7821094,7821094,1.4993921178897162e+18,214027499.0,dreynreh,2022-03-03 14:31:52,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7821079,7821233,7821233,1.4993921684394148e+18,1267022251.0,Sir_Snoozel,2022-03-03 14:32:04,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7821171,7821325,7821325,1.499392205101822e+18,888607362.0,Sankobal,2022-03-03 14:32:13,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7821185,7821339,7821339,1.4993922096402145e+18,229053558.0,Maddox_32,2022-03-03 14:32:14,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7821673,7821827,7821827,1.4993923814428754e+18,115506909.0,BridieRoman,2022-03-03 14:32:55,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7821720,7821874,7821874,1.4993924028045394e+18,9.10509841038418e+17,LiefdesRose,2022-03-03 14:33:00,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7821887,7822041,7822041,1.4993924534801777e+18,1.3026477540958208e+18,Noobsaibotmk1,2022-03-03 14:33:12,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7822071,7822225,7822225,1.4993925202241823e+18,8.072841221671813e+17,GentgamerEc,2022-03-03 14:33:28,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7822091,7822245,7822245,1.499392528507818e+18,19610460.0,Born2beSlicker,2022-03-03 14:33:30,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7822316,7822470,7822470,1.4993926123980923e+18,1.299122575709094e+18,advictoriams,2022-03-03 14:33:50,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7822742,7822896,7822896,1.49939277188651e+18,482611189.0,TaramPampam1,2022-03-03 14:34:28,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7822957,7823111,7823111,1.4993928478621368e+18,2693924237.0,warbeastie,2022-03-03 14:34:46,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7823227,7823381,7823381,1.4993929394573476e+18,9.066666360605244e+17,number1cattyfan,2022-03-03 14:35:08,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7823307,7823461,7823461,1.4993929683016335e+18,3108020935.0,TheBbrian100,2022-03-03 14:35:15,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7823344,7823498,7823498,1.4993929808886825e+18,8.45235619999744e+17,miguellangeloo_,2022-03-03 14:35:18,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7823475,7823629,7823629,1.4993930277180703e+18,873503994.0,juanma3236,2022-03-03 14:35:29,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7823770,7823924,7823924,1.4993931361072865e+18,348944215.0,weitergeo,2022-03-03 14:35:55,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7824072,7824226,7824226,1.4993932502050816e+18,8.290901179020329e+17,OverseerOrm,2022-03-03 14:36:22,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7824291,7824445,7824445,1.4993933300644864e+18,1.369709457844953e+18,mascaradegata,2022-03-03 14:36:41,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7824304,7824458,7824458,1.4993933338812948e+18,2891912133.0,Francesco2714,2022-03-03 14:36:42,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7824469,7824623,7824623,1.4993933922366628e+18,712361186.0,flea_123,2022-03-03 14:36:56,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7824581,7824735,7824735,1.499393430656467e+18,1.0699906003033702e+18,tabgum,2022-03-03 14:37:05,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7824644,7824798,7824798,1.4993934549330985e+18,25259757.0,ternox,2022-03-03 14:37:11,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7825499,7825653,7825653,1.4993937575017923e+18,19766628.0,jiangyin,2022-03-03 14:38:23,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7827222,7827376,7827376,1.499394361758421e+18,771387482.0,SpikeTDragon6,2022-03-03 14:40:47,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7827389,7827543,7827543,1.499394420201898e+18,878706439.0,pigeonsquall,2022-03-03 14:41:01,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7829165,7829319,7829319,1.499395052917125e+18,1.107754793429168e+18,sanjuro306,2022-03-03 14:43:32,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7829422,7829576,7829576,1.4993951451746877e+18,11929492.0,romabysen,2022-03-03 14:43:54,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7829516,7829670,7829670,1.499395179299541e+18,1.2914101146924933e+18,CyberneticHype,2022-03-03 14:44:02,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7829934,7830088,7830088,1.49939533388902e+18,271481164.0,wvanvugt,2022-03-03 14:44:39,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7831674,7831828,7831828,1.4993959299583222e+18,1.261798746075079e+18,BadGhosts1,2022-03-03 14:47:01,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7831928,7832082,7832082,1.4993960266705428e+18,123673800.0,reksveks,2022-03-03 14:47:24,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7832086,7832240,7832240,1.4993960848665846e+18,1.2671543105945395e+18,____NoI____,2022-03-03 14:47:38,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7834160,7834314,7834314,1.4993968279000433e+18,500887924.0,Sippy2401,2022-03-03 14:50:35,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7834353,7834507,7834507,1.4993968983896924e+18,2891216327.0,TroyMaconn,2022-03-03 14:50:52,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7834564,7834718,7834718,1.4993969740296643e+18,761088222.0,folmerkelly,2022-03-03 14:51:10,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7835214,7835368,7835368,1.4993972050435154e+18,9.547707526280764e+17,KeybladeHero_05,2022-03-03 14:52:05,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7835518,7835672,7835672,1.49939731032055e+18,58830999.0,nerial,2022-03-03 14:52:30,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7835863,7836017,7836017,1.4993974321566474e+18,169412720.0,Apoprobin4869,2022-03-03 14:52:59,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7837548,7837702,7837702,1.4993980482244608e+18,2742731449.0,marblegallery7,2022-03-03 14:55:26,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7837763,7837917,7837917,1.499398124661457e+18,10065202.0,LeaskH,2022-03-03 14:55:45,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7838364,7838518,7838518,1.4993983424086917e+18,7.361737511051592e+17,TheCaptalG,2022-03-03 14:56:36,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7840187,7840341,7840341,1.4993989953612063e+18,2609315898.0,nightseparator,2022-03-03 14:59:12,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7840926,7841080,7841080,1.499399235296383e+18,1.075427722497794e+18,PSuchodolak,2022-03-03 15:00:09,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7841279,7841433,7841433,1.4993993565872497e+18,282669193.0,Funkypixie126,2022-03-03 15:00:38,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7841388,7841542,7841542,1.4993993940507853e+18,156900838.0,Saddy_4,2022-03-03 15:00:47,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7842669,7842823,7842823,1.499399818132656e+18,438586136.0,PlebbPunisher,2022-03-03 15:02:28,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7842756,7842910,7842910,1.499399843894096e+18,9.166407115331215e+17,M0RISAD,2022-03-03 15:02:34,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7843140,7843294,7843294,1.499399977835004e+18,7.547662952629002e+17,nuggutron,2022-03-03 15:03:06,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7843310,7843464,7843464,1.499400036802728e+18,1.2838380507249705e+18,ZombieDoor,2022-03-03 15:03:20,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7843355,7843509,7843509,1.4994000528248873e+18,2683033698.0,GreeTheWriter,2022-03-03 15:03:24,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7843460,7843614,7843614,1.4994000905820938e+18,8.783477320706089e+17,Mettenem_,2022-03-03 15:03:33,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7843862,7844016,7844016,1.499400228897583e+18,8.946014246712115e+17,Feenixfire90G,2022-03-03 15:04:06,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7844161,7844315,7844315,1.4994003298000077e+18,1.014006202739536e+18,akitoscorpio,2022-03-03 15:04:30,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7845759,7845913,7845913,1.4994008753992049e+18,1528757923.0,yunko_vitalii,2022-03-03 15:06:40,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7846143,7846297,7846297,1.4994010131443425e+18,9.832822784144672e+17,Vivat_Ukraina,2022-03-03 15:07:13,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7846858,7847012,7847012,1.4994012604951101e+18,1.0360552520746762e+18,Thatonesaxguy,2022-03-03 15:08:12,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7847926,7848080,7848080,1.4994016512825795e+18,2326190000.0,m_bertal,2022-03-03 15:09:45,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7851480,7851634,7851634,1.499402909540184e+18,1.4812724594372977e+18,SunoranSamurai,2022-03-03 15:14:45,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7851487,7851641,7851641,1.4994029130340393e+18,4854272051.0,NeonManta,2022-03-03 15:14:46,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7852279,7852433,7852433,1.4994031993205228e+18,1958323584.0,PedroRatchet,2022-03-03 15:15:54,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7852711,7852865,7852865,1.4994033535786353e+18,367869219.0,TheePixelPunk,2022-03-03 15:16:31,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7852720,7852874,7852874,1.4994033542245622e+18,1.0330523091677676e+18,Vipercube777,2022-03-03 15:16:31,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7852788,7852942,7852942,1.4994033742818673e+18,3249693022.0,Antonio_Vargasc,2022-03-03 15:16:36,https://sunflowerofpeace.com,sunflowerofpeace.com
7853483,7853637,7853637,1.4994036136254792e+18,1.2650331808322028e+18,EyerissKArt,2022-03-03 15:17:33,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7855052,7855206,7855206,1.4994041507984876e+18,345759428.0,BaZZtoNeR,2022-03-03 15:19:41,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7856522,7856676,7856676,1.4994046792135803e+18,1.3240080025049457e+18,Leila38_,2022-03-03 15:21:47,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7859881,7860035,7860035,1.4994058494873682e+18,594372710.0,Vorish_,2022-03-03 15:26:26,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7860152,7860306,7860306,1.4994059454822728e+18,1.04724465959091e+18,sunsetsq2,2022-03-03 15:26:49,http://www.sunflowerofpeace.com,www.sunflowerofpeace.com
7867117,7867271,7867271,1.49940831552845e+18,608762893.0,SlyDante777,2022-03-03 15:36:14,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7868599,7868753,7868753,1.4994088654604288e+18,7.4076322914884e+17,SimonRK1,2022-03-03 15:38:25,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7870946,7871100,7871100,1.4994096744912323e+18,1.1251728474358702e+18,RamblingBrother,2022-03-03 15:41:38,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7871061,7871215,7871215,1.4994097128356987e+18,2930952897.0,JustOkGatsby,2022-03-03 15:41:47,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7874066,7874220,7874220,1.49941077329417e+18,49235600.0,BrBeast269,2022-03-03 15:46:00,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7876430,7876584,7876584,1.499411649878446e+18,1.1728313343955354e+18,Yolognese1,2022-03-03 15:49:29,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7877142,7877296,7877296,1.4994119102314742e+18,1584291248.0,Welsh_Biscuit,2022-03-03 15:50:31,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7879363,7879517,7879517,1.4994126825830728e+18,1083431972.0,thehumbleham,2022-03-03 15:53:35,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7880623,7880777,7880777,1.4994131222092268e+18,18991667.0,kduffy1718,2022-03-03 15:55:20,https://www.sunflowerofpeace.com/links,www.sunflowerofpeace.com
7886065,7886220,7886220,1.4994150389054382e+18,4756352607.0,s0lo_wing_pixy,2022-03-03 16:02:57,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7887916,7888071,7888071,1.4994156814266163e+18,1260444762.0,just_timbre,2022-03-03 16:05:30,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7888088,7888243,7888243,1.499415748070056e+18,2379111462.0,Nightvalien,2022-03-03 16:05:46,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7888138,7888293,7888293,1.4994157645662208e+18,8.136093775087862e+17,IStagedACoop,2022-03-03 16:05:50,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7892100,7892255,7892255,1.499417162104062e+18,7.708267736887583e+17,fireeyes187,2022-03-03 16:11:23,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7892966,7893121,7893121,1.4994175096819016e+18,1.3021937015492037e+18,zvc03,2022-03-03 16:12:46,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7894869,7895024,7895024,1.4994181894903112e+18,8.860666054062899e+17,Napp_er,2022-03-03 16:15:28,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7894899,7895054,7895054,1.499418307375493e+18,1.3180806307903447e+18,rot_dev,2022-03-03 16:15:56,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7898885,7899040,7899040,1.49941998842735e+18,62426069.0,NSerial,2022-03-03 16:22:37,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7902538,7902693,7902693,1.4994212548934124e+18,9.301920019827836e+17,who_c4res,2022-03-03 16:27:39,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7906713,7906868,7906868,1.4994227319635395e+18,300359756.0,mattdnickerson,2022-03-03 16:33:31,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7906727,7906882,7906882,1.4994227359524495e+18,7.338892326792765e+17,danielpsneo,2022-03-03 16:33:32,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7917554,7917710,7917710,1.4994265815209984e+18,4869099040.0,misterpremium8,2022-03-03 16:48:49,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7921267,7921423,7921423,1.4994278690927247e+18,621897820.0,AV34Rush,2022-03-03 16:53:56,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7921783,7921939,7921939,1.4994280502866493e+18,1.0469007466948772e+18,PtCebolas,2022-03-03 16:54:39,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7922106,7922262,7922262,1.4994281504297656e+18,73211498.0,saver_ag,2022-03-03 16:55:03,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7922614,7922770,7922770,1.49942832666189e+18,34352477.0,silphatos,2022-03-03 16:55:45,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7923002,7923158,7923158,1.4994284567481754e+18,1954449332.0,ololoamoro,2022-03-03 16:56:16,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7923126,7923282,7923282,1.499428507570643e+18,2971705203.0,chevy_ant,2022-03-03 16:56:28,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7923157,7923313,7923313,1.4994285196460073e+18,163233014.0,mr_hambal,2022-03-03 16:56:31,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7923568,7923724,7923724,1.49942866197128e+18,15473867.0,Lexmechanic,2022-03-03 16:57:05,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7924135,7924291,7924291,1.4994288632727962e+18,3240704008.0,max_rova,2022-03-03 16:57:53,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7924527,7924683,7924683,1.4994289936023675e+18,1.114862484928774e+18,StateDeparted,2022-03-03 16:58:24,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7927138,7927294,7927294,1.499429937731752e+18,2483765259.0,kharukr,2022-03-03 17:02:09,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7931446,7931602,7931602,1.4994315398886932e+18,4468373235.0,x666_Ghost_G6x,2022-03-03 17:08:31,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7941991,7942147,7942147,1.499435498619777e+18,9.554384185231932e+17,kipetskiy,2022-03-03 17:24:15,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7943443,7943599,7943599,1.4994360361868493e+18,4704240349.0,Maatehws,2022-03-03 17:26:23,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7947020,7947176,7947176,1.4994373607397212e+18,360757411.0,TimeUve,2022-03-03 17:31:39,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7948708,7948864,7948864,1.4994379981607158e+18,1.178795582384726e+18,LORDOFSUCC1,2022-03-03 17:34:11,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7949811,7949967,7949967,1.4994384390659645e+18,101867366.0,Graytlo777,2022-03-03 17:35:56,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7951617,7951773,7951773,1.4994391181949174e+18,450199078.0,GGT_Gonz0,2022-03-03 17:38:38,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7954207,7954363,7954363,1.4994401127316603e+18,1.391557073733931e+18,CK_Myzt,2022-03-03 17:42:35,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7977396,7977553,7977553,1.499449234986193e+18,2224312266.0,BecksterCorgiMT,2022-03-03 18:18:50,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7981130,7981287,7981287,1.499450649175548e+18,7.668692563781222e+17,doritosmasher66,2022-03-03 18:24:27,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
7982169,7982326,7982326,1.499451060104024e+18,7.160058252616745e+17,IceClasher3,2022-03-03 18:26:05,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com
